transaction_id,user_id,transaction_date,region,product_category,sale_amount,status,city,state,age,subscription,raw_timestamp,email,username,price,quantity,store_id,product_name,discount_pct,customer_segment
T000143,U00183,2023-06-09,Central,Clothing,4601.74,Pending,Denver,NV,15.0,Basic,2023-02-13T15:23:00,useru00183@outlook.com,user_252,1911.83,7,S004,Product_296,0.06,Corporate
T000471,U00223,2024-10-29,East,Clothing,3255.66,Churned,New York,CA,32.0,Standard,2023-02-16 04:54:00,useru00223@gmail.com,user_80,,10,S013,Product_108,0.43,Corporate
T000400,U00362,2024-09-28,East,Clothing,1025.74,,Houston,IL,34.0,Premium,,useru00362@gmail.com,user_333,,14,S001,Product_139,0.14,Consumer
T000626,U00148,2024-07-13,South,Home & Kitchen,643.1,Churned,Tucson,CA,53.0,Premium,2024-07-09T13:46:00,useru00148@yahoo.com,user_150,748.85,14,S012,Product_263,,Consumer
T000321,U00382,2023-04-07,Central,Home & Kitchen,1925.96,Pending,Reno,WA,51.0,Premium,12/31/2024 17:11:00,useru00382@gmail.com,,2031.43,9,S014,Product_300,0.27,Home Office
T000020,U00071,2023-06-08,West,Clothing,2543.37,Pending,Los Angeles,GA,17.0,Standard,09/24/2024 04:38:00,useru00071@gmail.com,user_395,2257.13,1,S007,Product_187,0.34,Corporate
T000810,U00336,2023-09-28,South,Beauty,67.53,Inactive,Chicago,AZ,29.0,Standard,2023-09-22T09:24:00,useru00336@yahoo.com,user_74,1050.31,11,S005,Product_197,,Home Office
T000791,U00430,2023-10-05,Central,Electronics,1023.44,Inactive,Los Angeles,GA,19.0,Premium,2024-04-26T14:41:00,useru00430@outlook.com,user_120,713.49,1,S014,Product_129,0.05,Home Office
T000809,U00453,2023-02-02,West,Home & Kitchen,1103.13,Inactive,Los Angeles,CA,20.0,Premium,2023-05-27 14:05:00,useru00453@outlook.com,user_103,322.24,15,S011,Product_219,,Consumer
T000408,U00410,2024-01-06,West,Beauty,3743.46,Active,Chicago,OR,38.0,Basic,03/20/2023 11:41:00,useru00410@yahoo.com,user_118,2067.83,9,S004,Product_209,0.34,Home Office
T000538,U00164,2023-12-26,West,Toys,4307.26,Inactive,New York,NY,42.0,Basic,2023-12-26 21:31:00,useru00164@yahoo.com,user_45,1361.62,12,S014,Product_049,0.23,Consumer
T000621,U00193,2023-05-05,West,Toys,380.94,Active,New York,WA,,Free,2024-08-15 10:03:00,useru00193@yahoo.com,,692.1,4,S008,Product_105,0.34,Corporate
T000039,U00362,2023-05-22,East,Beauty,4990.63,Active,New York,TX,44.0,Premium,2023-12-29T21:49:00,useru00362@outlook.com,user_248,620.07,4,S005,Product_148,0.35,Corporate
T000176,U00148,2024-10-03,West,Home & Kitchen,,Churned,Portland,CA,44.0,Basic,01/06/2023 19:56:00,useru00148@outlook.com,user_233,203.12,4,S015,Product_281,0.14,Consumer
T000246,U00299,2024-12-01,Central,Clothing,61.5,Active,Seattle,OR,58.0,Basic,03/09/2024 23:38:00,,user_171,1179.98,10,S011,Product_024,0.0,Corporate
T000829,U00355,2023-05-22,East,Home & Kitchen,1097.26,Pending,Omaha,CO,53.0,Standard,12/11/2024 00:51:00,useru00355@outlook.com,user_303,445.03,13,S006,Product_121,0.13,Consumer
T000668,U00206,2023-03-06,East,Toys,4483.91,Active,Tulsa,GA,23.0,Basic,2024-08-09 17:40:00,,user_206,1380.13,2,S008,Product_139,0.21,Consumer
T000755,U00371,2023-10-31,Central,Home & Kitchen,223.3,Active,Tulsa,WA,54.0,Basic,2024-07-18 10:06:00,useru00371@gmail.com,user_276,105.92,9,S014,Product_115,0.35,Home Office
T000859,U00155,2024-08-07,West,Clothing,,Pending,Phoenix,GA,42.0,Standard,2024-07-12T12:43:00,useru00155@yahoo.com,user_96,1907.53,3,S010,Product_008,0.24,Home Office
T000155,U00062,2024-02-10,Central,Electronics,4844.49,Pending,Seattle,NV,24.0,Premium,2023-06-11T15:05:00,useru00062@outlook.com,user_183,1754.81,3,S008,Product_120,0.16,Home Office
T000288,U00192,2024-06-22,Central,Toys,2374.05,Pending,New York,NV,,Premium,2023-07-27 14:55:00,useru00192@yahoo.com,user_194,2339.07,9,S002,Product_069,0.38,Home Office
T000603,U00012,2024-11-15,West,Furniture,1545.57,Churned,Houston,GA,51.0,Basic,2023-01-24 07:46:00,useru00012@outlook.com,user_266,2455.84,3,S008,Product_032,0.34,Corporate
T000570,U00081,2024-02-05,West,Clothing,254.07,Churned,Denver,OR,26.0,Basic,02/12/2024 22:55:00,useru00081@yahoo.com,user_363,790.4,10,S014,Product_095,0.0,Corporate
T000744,U00454,2024-10-31,West,Toys,2196.39,Inactive,Tucson,IL,17.0,Standard,2023-03-01T04:14:00,useru00454@yahoo.com,user_84,1399.92,7,S007,Product_174,0.09,Home Office
T000018,U00089,2023-02-10,West,Toys,4955.02,Pending,Houston,AZ,38.0,Basic,2023-12-13 21:38:00,useru00089@outlook.com,user_169,1697.56,12,S014,Product_077,0.17,Consumer
T000128,U00318,2023-03-13,South,Beauty,2434.45,Pending,Chicago,NV,24.0,Basic,2023-11-20 13:10:00,useru00318@gmail.com,user_329,2101.07,12,S006,Product_246,0.23,Corporate
T000323,U00128,2023-11-04,West,Books,3299.2,Inactive,New York,AZ,48.0,Free,2024-09-12 17:32:00,useru00128@outlook.com,,358.46,4,S003,Product_283,0.11,Consumer
T000256,U00075,2024-10-27,West,Sports,439.61,Active,Denver,OR,16.0,Free,,useru00075@yahoo.com,user_104,2074.48,6,S001,Product_053,0.32,Corporate
T000658,U00421,2024-05-23,South,Furniture,3918.8,Inactive,Atlanta,IL,56.0,Basic,03/25/2024 21:07:00,useru00421@outlook.com,user_53,958.1,4,S008,Product_147,0.48,Home Office
T000455,U00381,2024-12-12,West,Books,4297.15,Active,Los Angeles,IL,52.0,Basic,2023-09-23T11:46:00,useru00381@outlook.com,user_317,2431.15,10,S014,Product_257,0.16,Corporate
T000191,U00097,2024-07-22,East,Beauty,4201.41,,Denver,TX,,Basic,05/28/2023 23:56:00,useru00097@gmail.com,user_329,2151.08,12,S010,Product_218,0.31,Corporate
T000116,U00281,2024-06-18,East,Clothing,238.43,Active,Phoenix,OR,21.0,Premium,05/04/2023 12:13:00,useru00281@gmail.com,user_56,121.02,11,S010,Product_064,0.39,Home Office
T000617,U00223,2024-09-06,East,Furniture,,Churned,Los Angeles,OR,47.0,Premium,2023-07-17 19:21:00,useru00223@gmail.com,user_29,701.72,10,S002,Product_165,0.03,Consumer
T000607,U00110,2024-02-06,East,Beauty,,Active,Denver,NY,66.0,Basic,2024-08-11T09:06:00,useru00110@gmail.com,user_245,70.81,7,S004,Product_088,0.41,Consumer
T000181,U00236,2024-07-03,South,Toys,3922.11,Pending,Boise,GA,34.0,Standard,2024-07-22 17:01:00,useru00236@yahoo.com,,2424.19,1,S006,Product_193,0.31,Home Office
T000302,U00301,2024-12-22,South,Sports,115.85,Active,Los Angeles,IL,62.0,Premium,03/23/2023 01:08:00,useru00301@gmail.com,user_105,598.97,8,S012,Product_169,0.07,Consumer
T000760,U00480,2023-07-21,Central,Beauty,975.03,Churned,Atlanta,CA,35.0,Premium,2023-07-03T08:15:00,useru00480@outlook.com,user_182,408.79,13,S010,Product_088,0.33,Home Office
T000713,U00381,2023-03-17,East,Furniture,,,Los Angeles,NV,62.0,Premium,2023-01-30T08:15:00,useru00381@yahoo.com,user_199,381.34,14,S004,Product_061,,Consumer
T000724,U00164,2024-04-19,Central,Sports,,Active,Phoenix,NV,59.0,Standard,2023-08-11T12:33:00,useru00164@yahoo.com,user_18,499.3,6,S012,Product_079,0.26,Home Office
T000686,U00138,2023-04-05,West,Furniture,4581.54,Active,Phoenix,NY,60.0,Free,08/19/2023 09:00:00,useru00138@gmail.com,,1480.75,8,S001,Product_268,0.31,Home Office
T000378,U00266,2024-03-19,West,Electronics,3235.26,Active,Houston,CA,17.0,Premium,2024-06-28 03:17:00,useru00266@outlook.com,user_201,553.62,12,S005,Product_254,0.1,Corporate
T000518,U00473,2024-02-17,East,Toys,2266.36,Churned,New York,OR,16.0,Standard,01/26/2024 20:09:00,useru00473@yahoo.com,user_339,381.84,4,S002,Product_009,0.2,Corporate
T000563,U00316,2024-01-17,South,Books,2889.45,,New York,AZ,55.0,Basic,2024-11-14T21:53:00,useru00316@outlook.com,user_305,617.01,7,S008,Product_140,0.16,Corporate
T000046,U00040,2024-07-31,West,Sports,2867.78,Active,Chicago,GA,43.0,Premium,2024-08-20T15:05:00,useru00040@gmail.com,user_263,1411.96,11,S013,Product_158,0.36,Consumer
T000910,U00240,2023-07-15,South,Home & Kitchen,213.94,Pending,New York,CO,45.0,Basic,2024-01-07 19:23:00,useru00240@gmail.com,user_218,2483.61,12,S003,Product_104,0.0,Home Office
T000158,U00268,2024-11-05,West,Home & Kitchen,,Active,New York,IL,,Basic,2024-02-02T21:31:00,useru00268@outlook.com,user_188,,15,S004,Product_252,0.46,Corporate
T000852,U00318,2024-09-22,East,Home & Kitchen,1505.9,Churned,Reno,WA,50.0,Premium,10/01/2023 02:49:00,useru00318@yahoo.com,,494.94,10,S005,Product_230,0.29,Consumer
T000172,U00252,2024-04-30,West,Sports,1139.1,,Austin,WA,41.0,Standard,2023-07-27 06:04:00,useru00252@yahoo.com,user_251,2167.6,7,S007,Product_022,0.3,Home Office
T000017,U00232,2023-02-08,West,Books,392.89,Churned,New York,NV,53.0,Basic,2024-07-21 23:57:00,useru00232@outlook.com,user_165,1255.91,8,S002,Product_176,,Home Office
T000512,U00235,2024-11-06,West,Electronics,661.94,Pending,Phoenix,NV,16.0,Premium,2024-04-26 12:24:00,useru00235@yahoo.com,user_172,1283.9,7,S007,Product_176,0.07,Corporate
T000049,U00393,2023-01-17,West,Clothing,,Inactive,Austin,CA,30.0,Basic,2023-08-28 17:13:00,useru00393@yahoo.com,user_375,1445.8,14,S006,Product_122,0.15,Home Office
T000880,U00160,2023-11-23,South,Clothing,2702.49,,Tucson,IL,53.0,Standard,,useru00160@gmail.com,user_202,1919.11,1,S004,Product_264,0.19,Home Office
T000941,U00182,2023-08-18,Central,Clothing,516.52,Inactive,Los Angeles,IL,59.0,Premium,2023-01-24 15:51:00,,user_354,,2,S005,Product_275,0.31,Home Office
T000516,U00152,2024-09-07,East,Books,1099.11,Active,Boise,IL,,Standard,2024-11-30 08:18:00,useru00152@gmail.com,user_376,1890.35,11,S013,Product_229,0.01,Consumer
T000926,U00286,2023-07-13,East,Toys,2303.8,Active,Austin,OR,41.0,Premium,05/23/2023 10:47:00,useru00286@yahoo.com,user_17,2123.33,11,S012,Product_113,0.13,Consumer
T000481,U00233,2023-06-07,West,Beauty,4377.43,Active,Omaha,WA,22.0,Basic,06/22/2023 22:44:00,useru00233@gmail.com,user_46,1510.27,6,S004,Product_254,0.42,Corporate
T000284,U00290,2023-12-10,Central,Furniture,1649.81,Churned,Los Angeles,CA,46.0,Premium,08/17/2023 22:14:00,useru00290@gmail.com,user_394,832.13,4,S007,Product_095,,Consumer
T000719,U00196,2023-03-07,East,Books,641.1,Active,Phoenix,CA,49.0,Premium,12/07/2023 19:58:00,useru00196@yahoo.com,user_205,811.13,10,S007,Product_204,0.15,Consumer
T000878,U00355,2024-04-26,East,Clothing,3889.19,Churned,New York,CA,59.0,Standard,2024-01-01T02:30:00,useru00355@outlook.com,user_276,200.75,4,S005,Product_019,,Corporate
T000226,U00158,2023-05-09,West,Clothing,2129.78,Active,Chicago,CA,64.0,Basic,2023-07-21T03:02:00,useru00158@gmail.com,user_130,,2,S013,Product_064,0.46,Consumer
T000027,U00255,2024-12-09,East,Books,4007.73,Active,Austin,NV,67.0,Premium,2023-04-16T02:20:00,useru00255@yahoo.com,user_219,1112.55,12,S014,Product_181,0.31,Home Office
T000720,U00437,2023-09-03,West,Books,692.18,Pending,Chicago,NY,32.0,Premium,10/20/2023 01:42:00,useru00437@outlook.com,,2352.69,5,S013,Product_163,0.44,Consumer
T000438,U00495,2024-12-15,South,Sports,4757.95,Active,Tulsa,AZ,65.0,Free,11/13/2023 04:51:00,useru00495@gmail.com,user_338,2207.97,2,S003,Product_121,0.43,Home Office
T000501,U00134,2023-04-22,Central,Furniture,4116.16,,Seattle,GA,69.0,Premium,2023-02-06 15:30:00,useru00134@gmail.com,user_95,,7,S010,Product_190,0.22,Home Office
T000365,U00105,2023-04-06,West,Furniture,67.58,Active,Tucson,NV,60.0,Free,2024-08-08T12:01:00,useru00105@yahoo.com,user_399,603.11,5,S004,Product_275,0.42,Corporate
T000230,U00380,2023-06-22,West,Sports,1699.77,,Phoenix,NY,29.0,Standard,2023-10-13T22:49:00,useru00380@outlook.com,user_183,1509.9,8,S009,Product_143,0.07,Consumer
T000038,U00401,2024-08-15,East,Electronics,2921.78,Pending,Tucson,NV,64.0,Premium,2024-11-28T07:02:00,useru00401@gmail.com,user_226,382.82,7,S009,Product_242,0.44,Consumer
T000061,U00486,2024-02-10,East,Furniture,4022.34,Active,Phoenix,NV,23.0,Basic,12/12/2024 06:30:00,useru00486@yahoo.com,user_150,1584.09,13,S004,Product_167,0.19,Corporate
T000375,U00396,2024-05-09,West,Books,3833.35,Active,Boise,IL,57.0,Standard,12/12/2024 02:04:00,useru00396@gmail.com,user_240,473.85,4,S014,Product_271,0.26,Corporate
T000470,U00260,2024-08-15,Central,Clothing,822.79,,Denver,NV,37.0,Premium,2023-07-15T06:05:00,useru00260@yahoo.com,,953.17,14,S002,Product_182,0.18,Consumer
T000777,U00035,2023-12-28,Central,Toys,2721.09,Active,New York,GA,42.0,Standard,11/17/2023 05:07:00,useru00035@yahoo.com,user_339,821.96,13,S013,Product_263,0.03,Consumer
T000851,U00238,2024-04-26,Central,Furniture,2621.56,Inactive,Phoenix,CA,42.0,Premium,2023-09-15 19:18:00,useru00238@gmail.com,user_220,1186.09,2,S009,Product_282,0.22,Corporate
T000705,U00158,2023-12-05,South,Clothing,86.01,Inactive,Reno,OR,68.0,Basic,2023-01-06T20:48:00,useru00158@yahoo.com,,2216.56,7,S007,Product_228,0.11,Consumer
T000842,U00014,2023-01-05,East,Home & Kitchen,3302.63,,Chicago,AZ,70.0,Premium,2023-06-20 22:06:00,useru00014@gmail.com,,239.75,13,S003,Product_052,0.29,Consumer
T000195,U00379,2023-06-04,Central,Beauty,4041.13,Pending,Phoenix,CO,26.0,Standard,2023-12-18T02:09:00,useru00379@gmail.com,user_386,1927.07,8,S012,Product_086,0.11,Corporate
T000855,U00142,2023-08-06,East,Furniture,3641.43,Churned,Austin,AZ,41.0,Basic,04/23/2024 04:43:00,useru00142@yahoo.com,,1956.46,5,S015,Product_045,0.26,Home Office
T000865,U00436,2023-01-20,East,Beauty,4757.53,Pending,Boise,WA,20.0,Basic,2024-03-09 18:43:00,useru00436@yahoo.com,user_88,1018.33,9,S001,Product_272,,Home Office
T000504,U00439,2023-08-18,Central,Electronics,2822.56,Pending,Austin,CO,51.0,Premium,2024-09-22T12:28:00,useru00439@yahoo.com,user_177,1593.56,15,S003,Product_233,0.27,Consumer
T000619,U00409,2023-04-05,Central,Toys,3627.69,,Reno,CA,25.0,Free,03/10/2023 08:01:00,useru00409@outlook.com,user_35,500.11,2,S015,Product_068,0.48,Home Office
T000831,U00301,2024-12-22,South,Sports,4157.56,Active,Portland,TX,45.0,Basic,2023-05-14 14:46:00,useru00301@outlook.com,user_330,262.7,14,S008,Product_190,0.33,Home Office
T000580,U00048,2023-05-21,South,Clothing,1819.04,Active,Boise,AZ,35.0,Premium,2023-08-06 18:51:00,useru00048@yahoo.com,user_390,1355.56,13,S012,Product_282,0.47,Home Office
T000895,U00295,2023-04-07,West,Electronics,335.64,Active,Denver,TX,48.0,Premium,2023-11-01 15:42:00,useru00295@outlook.com,,1683.31,6,S014,Product_044,0.16,Corporate
T000163,U00414,2024-08-13,East,Electronics,4610.14,Churned,Atlanta,OR,41.0,Premium,2023-08-21T23:41:00,useru00414@outlook.com,user_196,1313.34,10,S003,Product_168,0.25,Consumer
T000909,U00294,2023-09-15,Central,Beauty,2926.55,Inactive,Houston,TX,57.0,Premium,2024-09-23 08:17:00,useru00294@gmail.com,user_47,1328.46,3,S006,Product_267,0.14,Consumer
T000153,U00238,2024-12-14,Central,Beauty,410.31,Active,Austin,WA,64.0,Basic,07/05/2023 06:57:00,useru00238@gmail.com,user_394,965.07,4,S012,Product_018,0.1,Consumer
T000802,U00143,2024-07-07,West,Furniture,1359.39,Active,New York,TX,22.0,Free,02/25/2024 10:17:00,useru00143@outlook.com,user_87,420.42,8,S011,Product_076,0.43,Corporate
T000468,U00078,2023-09-23,South,Beauty,2666.5,Active,Phoenix,NV,37.0,Standard,2024-08-13 04:12:00,useru00078@gmail.com,user_274,2112.52,9,S006,Product_036,0.16,Consumer
T000756,U00043,2023-07-01,South,Clothing,4749.29,Active,Denver,WA,47.0,Standard,2024-12-29 11:34:00,useru00043@outlook.com,user_256,,13,S010,Product_057,0.27,Home Office
T000112,U00058,2023-05-16,Central,Electronics,4908.03,Active,Chicago,NV,45.0,Standard,07/05/2023 19:24:00,useru00058@outlook.com,user_373,330.99,2,S015,Product_211,,Home Office
T000227,U00095,2024-11-17,East,Clothing,736.33,Active,Denver,NV,37.0,Standard,2024-09-19T07:32:00,useru00095@outlook.com,user_271,482.91,15,S013,Product_276,0.0,Consumer
T000689,U00390,2024-08-08,East,Home & Kitchen,4704.32,Active,Chicago,GA,35.0,Premium,2024-05-13T14:18:00,useru00390@outlook.com,user_152,,9,S011,Product_283,,Home Office
T000104,U00176,2024-12-31,West,Toys,4533.57,Inactive,New York,TX,68.0,Basic,2023-10-28 03:30:00,useru00176@outlook.com,user_391,2367.57,11,S002,Product_114,0.18,Corporate
T000422,U00202,2024-01-17,Central,Clothing,2266.83,Active,Los Angeles,IL,43.0,Basic,2024-10-20 09:21:00,useru00202@gmail.com,user_87,2355.52,2,S003,Product_207,0.31,Home Office
T000420,U00022,2023-06-10,West,Electronics,1157.73,Active,Portland,WA,62.0,Standard,2024-11-02T12:08:00,useru00022@gmail.com,user_259,1907.15,1,S012,Product_278,0.3,Home Office
T000751,U00253,2023-04-15,West,Home & Kitchen,4527.53,Pending,New York,IL,29.0,Premium,01/22/2023 11:54:00,useru00253@gmail.com,user_193,1714.32,15,S011,Product_196,0.42,Consumer
T000587,U00261,2024-10-19,South,Clothing,1345.7,Active,Denver,NY,32.0,Basic,2023-11-14 23:25:00,useru00261@gmail.com,user_145,614.51,15,S009,Product_295,0.4,Consumer
T000781,U00037,2024-03-27,Central,Toys,3658.33,Churned,Atlanta,NY,67.0,Basic,07/12/2023 20:38:00,,user_169,1325.16,5,S015,Product_169,0.41,Consumer
T000673,U00125,2024-01-14,West,Furniture,4380.67,Churned,Seattle,TX,64.0,Standard,2023-02-25T03:25:00,useru00125@outlook.com,,2330.13,14,S003,Product_061,0.09,Corporate
T000120,U00288,2023-08-18,Central,Furniture,1195.6,Churned,Phoenix,WA,59.0,Free,2024-02-01T13:50:00,,user_381,1553.3,14,S008,Product_116,0.46,Home Office
T000054,U00236,2023-06-22,Central,Beauty,854.64,Inactive,Portland,GA,56.0,Basic,2023-03-18 21:03:00,useru00236@outlook.com,user_363,550.71,1,S010,Product_248,,Home Office
T000152,U00094,2023-05-20,West,Toys,3092.47,Pending,Chicago,IL,,Premium,2024-07-01 00:11:00,useru00094@gmail.com,,,4,S006,Product_216,0.16,Corporate
T000404,U00327,2024-07-23,West,Electronics,2902.06,Churned,Houston,GA,35.0,Basic,09/22/2023 08:16:00,useru00327@outlook.com,user_317,585.52,3,S011,Product_260,0.43,Consumer
T000946,U00047,2023-04-17,East,Books,2895.93,Pending,Seattle,NY,,Standard,2024-11-02 05:57:00,useru00047@outlook.com,user_214,2314.94,9,S001,Product_038,0.44,Consumer
T000208,U00023,2023-04-17,Central,Home & Kitchen,,Inactive,Chicago,NY,30.0,Basic,2023-11-30T13:12:00,useru00023@yahoo.com,user_57,249.67,14,S004,Product_193,,Home Office
T000659,U00137,2023-09-12,West,Home & Kitchen,3813.35,Active,Portland,GA,57.0,Premium,08/05/2024 03:39:00,useru00137@gmail.com,user_136,1079.81,11,S003,Product_014,,Corporate
T000844,U00475,2023-01-08,East,Toys,2468.26,Pending,Seattle,NV,27.0,Standard,2023-06-24T18:37:00,useru00475@gmail.com,user_317,418.99,9,S011,Product_149,0.48,Home Office
T000763,U00271,2024-05-03,East,Electronics,2036.24,Inactive,Reno,NY,,Standard,2024-01-15 18:10:00,useru00271@outlook.com,user_335,,3,S008,Product_228,0.48,Home Office
T000009,U00165,2024-09-14,West,Home & Kitchen,1382.33,Inactive,Los Angeles,AZ,39.0,Basic,04/09/2024 16:38:00,useru00165@outlook.com,user_336,1923.56,4,S007,Product_232,0.44,Corporate
T000808,U00082,2023-08-16,East,Toys,96.81,Active,Phoenix,NY,64.0,Premium,2024-12-19T10:06:00,useru00082@yahoo.com,user_322,1580.71,10,S001,Product_147,0.33,Consumer
T000037,U00168,2024-09-19,East,Furniture,4953.17,Active,Chicago,AZ,47.0,Basic,12/26/2024 18:19:00,useru00168@yahoo.com,user_57,1461.34,12,S014,Product_014,0.3,Home Office
T000453,U00150,2024-02-12,South,Electronics,1823.23,Inactive,New York,CO,42.0,Premium,2023-09-26 18:48:00,useru00150@yahoo.com,user_174,611.46,5,S002,Product_169,,Home Office
T000652,U00017,2023-09-13,West,Electronics,3084.52,Inactive,Austin,CO,51.0,Basic,01/13/2024 13:57:00,useru00017@yahoo.com,user_347,873.34,14,S003,Product_127,0.13,Consumer
T000254,U00009,2023-04-27,Central,Toys,905.97,Active,Houston,NY,41.0,Premium,2024-08-24T23:29:00,useru00009@yahoo.com,,466.79,10,S005,Product_055,,Corporate
T000304,U00073,2023-07-29,West,Home & Kitchen,2967.23,,Houston,IL,47.0,Standard,2023-11-15 05:46:00,useru00073@gmail.com,user_156,1123.44,5,S014,Product_247,0.04,Corporate
T000747,U00024,2023-05-11,East,Toys,349.83,Inactive,Portland,CA,20.0,Premium,2023-06-17 21:51:00,,,1036.9,11,S015,Product_280,0.23,Consumer
T000572,U00440,2024-06-01,West,Furniture,4449.04,Pending,Chicago,NV,27.0,Free,2023-02-10T14:46:00,useru00440@outlook.com,user_234,834.85,11,S013,Product_033,0.24,Corporate
T000624,U00475,2023-05-02,East,Electronics,2019.27,Active,Phoenix,OR,48.0,Premium,2023-01-16 11:48:00,useru00475@gmail.com,user_88,1574.79,3,S002,Product_202,0.34,Consumer
T000733,U00019,2024-08-02,South,Toys,1085.94,Inactive,Los Angeles,CO,29.0,Basic,2023-07-09T04:28:00,useru00019@gmail.com,user_174,2409.77,8,S011,Product_279,0.21,Home Office
T000892,U00389,2024-10-20,South,Furniture,2179.29,Active,Seattle,OR,52.0,Premium,2023-05-07 17:15:00,useru00389@outlook.com,user_136,1401.12,1,S006,Product_240,0.02,Consumer
T000263,U00078,2024-08-11,West,Books,2102.33,Pending,Atlanta,WA,61.0,Free,2023-01-09T08:57:00,useru00078@gmail.com,user_229,2219.51,10,S011,Product_227,0.35,Home Office
T000611,U00176,2023-11-02,West,Home & Kitchen,2043.21,Pending,New York,NV,61.0,Premium,,useru00176@gmail.com,user_290,166.78,10,S003,Product_009,0.36,Corporate
T000298,U00311,2023-04-13,West,Clothing,2677.92,Active,Chicago,CA,58.0,Basic,2023-07-02 06:45:00,useru00311@outlook.com,user_357,1588.8,11,S012,Product_053,0.2,Consumer
T000415,U00429,2024-10-03,West,Electronics,1237.11,Churned,Reno,IL,58.0,Basic,05/11/2024 05:46:00,useru00429@gmail.com,user_46,2143.61,1,S007,Product_035,0.25,Home Office
T000151,U00306,2023-08-25,Central,Beauty,950.97,Inactive,Phoenix,IL,25.0,Basic,2024-01-23 07:16:00,useru00306@gmail.com,,2019.9,5,S011,Product_273,0.4,Consumer
T000789,U00217,2023-05-18,South,Clothing,1323.85,Active,Austin,NY,48.0,Premium,2023-11-21 06:59:00,useru00217@outlook.com,user_215,654.02,15,S011,Product_002,0.28,Home Office
T000641,U00336,2024-08-19,South,Electronics,1635.85,Inactive,Atlanta,NV,54.0,Basic,06/25/2023 03:46:00,useru00336@outlook.com,user_39,594.5,4,S015,Product_086,0.16,Consumer
T000890,U00079,2024-03-07,South,Furniture,90.02,Churned,New York,NY,38.0,Premium,2024-01-19 06:43:00,useru00079@gmail.com,user_326,1060.79,6,S007,Product_028,0.17,Consumer
T000551,U00415,2024-05-12,West,Sports,4228.46,Inactive,Los Angeles,TX,26.0,Premium,01/04/2023 07:42:00,useru00415@outlook.com,user_229,255.41,12,S008,Product_227,0.08,Home Office
T000887,U00074,2024-01-09,West,Books,1701.44,Churned,Phoenix,CO,63.0,Basic,2024-09-03 11:14:00,useru00074@gmail.com,user_22,1792.94,3,S014,Product_238,0.17,Corporate
T000489,U00277,2024-01-01,West,Home & Kitchen,1615.1,Pending,Chicago,GA,52.0,Free,2024-06-03T22:30:00,useru00277@outlook.com,user_179,1614.19,4,S008,Product_138,,Home Office
T000148,U00400,2024-01-07,Central,Toys,2075.81,Active,Boise,IL,57.0,Standard,03/23/2023 06:10:00,useru00400@gmail.com,user_243,70.78,13,S002,Product_054,0.13,Home Office
T000147,U00182,2023-11-29,Central,Toys,3875.97,Active,Houston,NV,33.0,Free,06/21/2023 20:51:00,useru00182@outlook.com,user_37,862.35,11,S005,Product_137,0.3,Corporate
T000721,U00232,2024-08-03,East,Toys,1137.77,Pending,Houston,CA,16.0,Standard,05/05/2023 15:33:00,useru00232@gmail.com,user_41,1374.71,15,S009,Product_144,0.16,Home Office
T000932,U00481,2023-03-08,West,Furniture,2412.09,Pending,Portland,CA,46.0,Premium,2024-04-12T03:02:00,useru00481@outlook.com,user_217,830.02,1,S007,Product_281,,Corporate
T000740,U00059,2024-05-05,Central,Toys,1640.85,Inactive,Boise,IL,33.0,Standard,2024-01-15T10:30:00,,user_6,698.95,5,S007,Product_033,0.07,Home Office
T000660,U00420,2024-07-07,South,Clothing,,Active,Los Angeles,CA,55.0,Basic,2023-04-08 17:51:00,useru00420@outlook.com,user_315,1490.71,13,S010,Product_230,0.45,Consumer
T000349,U00077,2023-07-06,East,Home & Kitchen,3743.05,Active,New York,OR,61.0,Standard,2024-12-12 00:18:00,,user_385,405.07,7,S011,Product_233,0.28,Home Office
T000464,U00128,2023-10-14,South,Furniture,,Active,Chicago,GA,38.0,Premium,2024-04-28T04:56:00,useru00128@outlook.com,user_78,1476.57,9,S002,Product_225,0.12,Home Office
T000326,U00302,2024-05-16,West,Beauty,3505.27,Inactive,Reno,NV,21.0,Premium,2024-02-03T05:22:00,useru00302@outlook.com,user_207,,9,S012,Product_080,0.33,Home Office
T000187,U00170,2023-11-29,East,Electronics,336.17,Inactive,New York,TX,33.0,Basic,05/11/2023 16:06:00,useru00170@gmail.com,user_333,758.78,10,S007,Product_123,0.31,Corporate
T000124,U00043,2023-04-09,West,Electronics,3138.4,Pending,Chicago,IL,70.0,Standard,2023-07-30T17:53:00,useru00043@outlook.com,user_332,184.94,1,S008,Product_170,,Consumer
T000854,U00484,2023-10-02,West,Furniture,3633.3,Churned,New York,NV,16.0,Premium,2023-08-14 15:34:00,,user_251,1589.55,5,S004,Product_234,0.25,Corporate
T000609,U00024,2024-06-15,Central,Clothing,3734.25,Churned,New York,CA,27.0,Premium,07/28/2023 11:24:00,useru00024@gmail.com,,389.21,6,S012,Product_109,0.05,Consumer
T000144,U00245,2024-07-07,West,Beauty,1974.65,Active,Omaha,NY,59.0,Premium,2023-01-09 00:43:00,useru00245@gmail.com,user_314,471.95,5,S008,Product_176,0.18,Consumer
T000611,U00176,2023-11-02,West,Home & Kitchen,2043.21,Pending,New York,NV,61.0,Premium,,useru00176@gmail.com,user_290,166.78,10,S003,Product_009,0.36,Corporate
